x,y,z,psi,n,p,Donor,Acceptor,NetDoping,R_SRH,R_Auger,Eg_eff,Eg_bgn,nie,EC,EV,phi_n,phi_p,ND_II,NA_II,mu_n_low,mu_p_low,E,Jn,Jp,J,grad_phi_n,grad_phi_p,Gn,Gp,G
8.750000000000e+01,6.875000000000e+01,0.000000000000e+00,9.2582617929032218e-02,9.0425767122053203e+13,4.2006518552182776e+11,9.0006799601500266e+13,1.5620175265624898e-30,9.0006799601500266e+13,-6.4014264122238686e+10,-3.2414928342677082e+04,1.0915583191574303e+00,2.3725702314590210e-04,6.1631947604842197e+12,4.5176664542441936e-01,-6.3979167373301093e-01,2.5616095707667926e-07,5.1436838365221185e-08,9.0005503148639375e+13,1.5620173341665589e-30,7.305783503992932e+02,2.458919019281032e+02,1.388148557742694e-02,3.654301338262395e-07,1.630665663417650e-11,3.654158029178948e-07,5.899712907803342e-05,1.620656770073700e-06,3.213009996109943e-24,8.151908490528959e-17,8.151908811829960e-17
8.750000000000e+01,7.562500000000e+01,0.000000000000e+00,9.2599427077573376e-02,9.0470020571376859e+13,4.1986049511086261e+11,9.0050169723383516e+13,1.4267896230803965e-40,9.0050169723383516e+13,-4.8743523124421791e+10,-2.4703246531519948e+04,1.0915583035083674e+00,2.3727267220878054e-04,6.1631961595285449e+12,4.5174982845134687e-01,-6.3980847505702076e-01,2.0831077675840821e-07,5.2367580464444518e-08,9.0048872019453406e+13,1.4267894474274515e-40,7.305776137407878e+02,2.458916939493655e+02,9.292799789358668e-02,3.706725981868684e-07,1.000045834325014e-11,3.706639829465935e-07,5.967448838675806e-05,9.950660055500198e-07,1.237927654107650e-24,8.345086247143018e-17,8.345086370935783e-17
7.500000000000e+01,8.250000000000e+01,0.000000000000e+00,9.2710396180879215e-02,9.0762003367479688e+13,4.1851163050061218e+11,9.0337310453892578e+13,1.4418088922617054e-51,9.0337310453892578e+13,-3.3785056933672440e+10,-1.7218333054468047e+04,1.0915582000384227e+00,2.3737614215351416e-04,6.1632054098693535e+12,4.5163880761306857e-01,-6.3991939242535412e-01,1.6195221425881852e-07,5.3606429923443080e-08,9.0336004466399328e+13,1.4418087153375533e-51,7.305727389742569e+02,2.458903208109577e+02,5.594623435338201e-01,3.816816117029856e-07,4.943642260643652e-12,3.816802799464170e-07,6.090804386627410e-05,5.150849029510476e-07,3.214269002976887e-25,8.748153450518814e-17,8.748153482661505e-17
7.500000000000e+01,8.937500000000e+01,0.000000000000e+00,9.3368690987632855e-02,9.2512992392642453e+13,4.1059842130929834e+11,9.2066558694119766e+13,1.6118668935375874e-63,9.2066558694119766e+13,-1.8256242808899788e+10,-9.6184202500718620e+03,1.0915575819088619e+00,2.3799427171439271e-04,6.1632606717044756e+12,4.5098020374153452e-01,-6.4057737816732740e-01,1.1303297227512835e-07,5.3648478763005259e-08,9.2065202377152156e+13,1.6118666995351329e-63,7.305434708203201e+02,2.458821022236151e+02,2.934793744397975e+00,3.816169911205476e-07,3.315494575843189e-12,3.816170373412740e-07,5.883511514805356e-05,3.561349932335361e-07,1.456006553337600e-25,8.443160848824712e-17,8.443160863384778e-17
8.750000000000e+01,8.250000000000e+01,0.000000000000e+00,9.2710394233502025e-02,9.0762003382300453e+13,4.1851164545261407e+11,9.0337310453892578e+13,1.4418088922617054e-51,9.0337310453892578e+13,-3.3399297044188911e+10,-1.7021733066405526e+04,1.0915582000384227e+00,2.3737614215351416e-04,6.1632054098693535e+12,4.5163880956044578e-01,-6.3991939047797697e-01,1.5999920845177502e-07,5.2890524852757925e-08,9.0336004466399109e+13,1.4418087153375468e-51,7.305727389740360e+02,2.458903208109121e+02,5.594636754839319e-01,3.740586625441623e-07,5.678929197497514e-12,3.740541177733535e-07,5.976498372529128e-05,5.694893005139788e-07,4.225323460069505e-25,8.423042903214006e-17,8.423042945467241e-17
8.750000000000e+01,8.937500000000e+01,0.000000000000e+00,9.3368689836981641e-02,9.2512992399760812e+13,4.1059842891021222e+11,9.2066558694119766e+13,1.6118668935375874e-63,9.2066558694119766e+13,-1.8059263464591454e+10,-9.5146404052234793e+03,1.0915575819088619e+00,2.3799427171439271e-04,6.1632606717044756e+12,4.5098020489218571e-01,-6.4057737701667616e-01,1.1187966889015209e-07,5.3135916659187953e-08,9.2065202377152047e+13,1.6118666995351294e-63,7.305434708202333e+02,2.458821022235941e+02,2.934794669347524e+00,3.761693756135294e-07,3.005437326810704e-12,3.761675157502455e-07,5.804323535121957e-05,3.128578009633563e-07,1.330102897730874e-25,8.217404202343083e-17,8.217404215644113e-17
7.500000000000e+01,9.625000000000e+01,0.000000000000e+00,9.6745737638852303e-02,1.0204051339065259e+14,3.7229635758132428e+11,1.0153707025222188e+14,1.9935373141513319e-76,1.0153707025222188e+14,-3.7883646790089154e+09,-2.3694996134154071e+03,1.0915543381145636e+00,2.4123806601263737e-04,6.1635506805603633e+12,4.4760153519316592e-01,-6.4395280292139767e-01,6.6873264027125963e-08,5.3603368036165069e-08,1.0153542259033834e+14,1.9935370968868033e-76,7.303857854648825e+02,2.458380939379220e+02,1.197202353889993e+01,3.815917076620196e-07,2.371249837640276e-12,3.815923315508204e-07,5.119367277113592e-05,2.836260181363210e-07,7.749011668738190e-26,7.308012881311927e-17,7.308012889060940e-17
7.500000000000e+01,1.031250000000e+02,0.000000000000e+00,1.0983022340399805e-01,1.4918166276321938e+14,2.5475147640519577e+11,1.4869122562767359e+14,2.7276791295026645e-90,1.4869122562767359e+14,4.9013037599429426e+09,6.0568007150973335e+03,1.0915408110679703e+00,2.5476511260590572e-04,6.1647602025441494e+12,4.3451028590472351e-01,-6.5703052516324678e-01,3.0296747467674530e-08,5.3522523086777744e-08,1.4868771812533512e+14,2.7276789272403074e-90,7.296541625338344e+02,2.456361514735104e+02,3.174857412410741e+01,3.815836953059167e-07,1.407301465432461e-12,3.815842722806343e-07,3.500211616817902e-05,2.480928313329584e-07,3.823809608185837e-26,4.880649645579802e-17,4.880649649403611e-17
8.750000000000e+01,9.625000000000e+01,0.000000000000e+00,9.6745737045337871e-02,1.0204051339150564e+14,3.7229635976232166e+11,1.0153707025222188e+14,1.9935373141513319e-76,1.0153707025222188e+14,-3.7306345324016085e+09,-2.3333912738781014e+03,1.0915543381145636e+00,2.4123806601263737e-04,6.1635506805603633e+12,4.4760153578668038e-01,-6.4395280232788321e-01,6.6279461447319409e-08,5.3211782831581733e-08,1.0153542259033834e+14,1.9935370968868020e-76,7.303857854648935e+02,2.458380939379203e+02,1.197202416413647e+01,3.774189546220531e-07,1.666906479003046e-12,3.774185867418289e-07,5.065942424928409e-05,1.978427485920017e-07,4.733621443813001e-26,7.156109809085774e-17,7.156109813819394e-17
8.750000000000e+01,1.031250000000e+02,0.000000000000e+00,1.0983022316521246e-01,1.4918166276061225e+14,2.5475147579212994e+11,1.4869122562767359e+14,2.7276791295026645e-90,1.4869122562767359e+14,4.8836715257307205e+09,6.0350116286932016e+03,1.0915408110679703e+00,2.5476511260590572e-04,6.1647602025441494e+12,4.3451028614350912e-01,-6.5703052492446112e-01,3.0058564258841382e-08,5.3200786148037502e-08,1.4868771812533519e+14,2.7276789272403078e-90,7.296541625338787e+02,2.456361514735179e+02,3.174857448543656e+01,3.781399211506999e-07,9.281739291808415e-13,3.781400936570284e-07,3.469438162572042e-05,1.663406612525909e-07,2.039343355359180e-26,4.794914721434762e-17,4.794914723474106e-17
7.500000000000e+01,1.100000000000e+02,0.000000000000e+00,1.4040002710643287e-01,3.6234238136172175e+14,1.0500152332734686e+11,3.6207000808591925e+14,1.0000412891469753e-100,3.6207000808591925e+14,4.2205454000626183e+09,2.7303594451029072e+04,1.0915024708575509e+00,2.9310532302519805e-04,6.1681896855255713e+12,4.0392131209707915e-01,-6.8758115876047199e-01,1.0316265456093102e-08,5.3426581684981947e-08,3.6204960249073438e+14,1.0000412590811925e-100,7.269402450843196e+02,2.449002865994995e+02,4.945671732683889e+01,3.815817414585794e-07,5.927793801033997e-13,3.815821183860264e-07,2.037424691542299e-05,2.343602519860219e-07,1.799279375480360e-26,2.763386948840056e-17,2.763386950639335e-17
8.750000000000e+01,1.100000000000e+02,0.000000000000e+00,1.4040002703423982e-01,3.6234238135952588e+14,1.0500152269587343e+11,3.6207000808591925e+14,1.0000412891469753e-100,3.6207000808591925e+14,4.2002303694809856e+09,2.7172172250043546e+04,1.0915024708575509e+00,2.9310532302519805e-04,6.1681896855255713e+12,4.0392131216927218e-01,-6.8758115868827896e-01,1.0244281254561706e-08,5.3147091871961344e-08,3.6204960249073450e+14,1.0000412590811927e-100,7.269402450843432e+02,2.449002865995044e+02,4.945671751782066e+01,3.785047375437820e-07,3.943721365290126e-13,3.785049604590104e-07,2.021225345144675e-05,1.630374157721928e-07,9.920979912889865e-27,2.719674001118208e-17,2.719674002110306e-17
7.500000000000e+01,1.134375000000e+02,0.000000000000e+00,1.6083246318001124e-01,6.5578528989937312e+14,5.8071664052376015e+10,6.5571228277579812e+14,1.0000000000007034e-100,6.5571228277579812e+14,2.7446298252967038e+09,5.4764891238399396e+04,1.0914697581751185e+00,3.2581800545761409e-04,6.1711173015990850e+12,3.8347251968228457e-01,-7.0799723849283414e-01,5.6177919798700016e-09,5.3367698795098520e-08,6.5564633500417662e+14,9.9999998360503953e-101,7.239220496809402e+02,2.440983148975982e+02,6.158987399280203e+01,3.815812923714047e-07,3.232729449533770e-13,3.815815131745093e-07,8.982579463166042e-06,2.448232824413056e-07,8.842107647866740e-27,1.250709083045085e-17,1.250709083929295e-17
8.750000000000e+01,1.134375000000e+02,0.000000000000e+00,1.6083246314342492e-01,6.5578528989812850e+14,5.8071663672950188e+10,6.5571228277579812e+14,1.0000000000007034e-100,6.5571228277579812e+14,2.7316809203680530e+09,5.4506515641853221e+04,1.0914697581751185e+00,3.2581800545761409e-04,6.1711173015990850e+12,3.8347251971887086e-01,-7.0799723845624785e-01,5.5812711175808050e-09,5.3105898528140686e-08,6.5564633500417675e+14,9.9999998360503953e-101,7.239220496809489e+02,2.440983148976008e+02,6.158987406714544e+01,3.787899517902459e-07,2.336797284295471e-13,3.787901142915126e-07,8.919580327977942e-06,1.814461443697418e-07,5.240421832799815e-27,1.233223654103929e-17,1.233223654627972e-17
